track_id,track_name,popularity,duration_ms,explicit,album_name,album_release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_names
4jjPvqzUHNYuNEtSJnklwJ,Impacto,0,185106,False,El Cartel: The Big Boss,2007-06-05,album,0.794,0.864,8,-5.964,1,0.0755,0.00889,0.000145,0.0398,0.9,100.516,4,Daddy Yankee
3AZXqe3LGCFD4r6YFJgaK3,Ella Me Levanto,1,209493,False,El Cartel: The Big Boss,2007-06-05,album,0.76,0.899,5,-4.744,1,0.0677,0.0743,0.0,0.212,0.767,100.046,4,Daddy Yankee
4j0E4Ir45e3EddzqcjL20b,Busco una Mujer,46,153200,False,"Mas Flow, Vol. 1",2003-08-26,album,0.87,0.856,11,-7.005,1,0.133,0.26,0.0,0.206,0.671,95.052,4,"Luny Tunes, Noriega, Guanabanas"
68Jb134jJi2Q0NrTKjh0NJ,Impacto - Remix,0,207586,False,El Cartel: The Big Boss,2007-06-05,album,0.772,0.887,1,-5.702,1,0.0534,0.00463,3.67e-05,0.131,0.849,100.492,4,"Daddy Yankee, Fergie"
0zpmJNXSpRwY42jOyWPxgQ,King Daddy,0,151133,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.759,0.885,2,-5.114,0,0.21,0.17,0.0,0.302,0.574,96.238,4,Daddy Yankee
6X8pDrhv1pnurPSNUyizR2,Dale Caliente,0,195800,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.831,0.742,3,-6.736,0,0.153,0.0649,0.0,0.0744,0.712,95.995,4,Daddy Yankee
6jEZLz3YpnEBRpVkv35AmP,Gasolina,3,192600,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,4,Daddy Yankee
6z5Xrx58p5Bs18RIe6KXbI,"Lo Que Pasó, Pasó",1,210933,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.816,0.747,8,-6.468,0,0.0411,0.102,0.0,0.263,0.848,97.019,4,Daddy Yankee
0Q7ZM15J0cJA9rd7pQYdRq,Tu Príncipe,0,205520,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.771,0.815,1,-5.423,0,0.0719,0.161,2.01e-05,0.189,0.524,94.016,4,"Daddy Yankee, Zion & Lennox"
0PvhZxSSaVjmGBgtj2RtqL,Cuéntame,0,155546,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.577,0.562,4,-7.02,0,0.0487,0.0762,0.0,0.367,0.461,176.024,4,Daddy Yankee
0TOfUc4AO3nk46xtVS1K4t,Santifica Tus Escapularios,0,199493,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.837,0.823,8,-4.516,1,0.158,0.181,0.0,0.0737,0.822,91.923,4,Daddy Yankee
0CZCEd8zOAO5KYok8009vb,Guayando,0,182125,False,El Cangri.com,2002-06-20,album,0.811,0.817,11,-5.529,0,0.0773,0.319,0.00072,0.091,0.683,100.071,4,"Daddy Yankee, Nicky Jam"
34mPyKcAeoNPpBxfIBMVer,Son las Doce,0,196597,False,El Cangri.com,2002-06-20,album,0.816,0.853,0,-7.05,1,0.167,0.303,4.46e-06,0.267,0.869,96.827,4,Daddy Yankee
5GdnRW8Tv7dy53KvlXMBJL,Rompe,0,189040,True,Reggaeton en Diciembre,2020-12-25,compilation,0.687,0.806,1,-6.019,0,0.0549,0.0358,5.83e-06,0.0569,0.534,176.064,4,Daddy Yankee
3qYZayDfMUdHzUa7DNaMh1,Chevere,41,225800,True,Voltio,2014-10-07,album,0.805,0.713,11,-6.78,0,0.134,0.14,0.000109,0.145,0.776,91.983,4,"Voltio, Notch"
2y20Y2PP4EFCbdzeGk9WvS,Aunque Te Fuiste,59,243133,False,The Last Don,2003-01-01,album,0.567,0.566,0,-8.35,0,0.0444,0.17,0.0,0.417,0.414,159.95,4,Don Omar
1ighXut8QHtFjdJtA734D8,Salió El Sol,50,315293,False,King Of Kings,2006-05-23,album,0.887,0.702,4,-5.892,0,0.0872,0.106,0.00932,0.0465,0.965,110.004,4,Don Omar
7u6zBSgl5vviakUbOEOm4L,Ojitos Chiquitos,47,229026,False,King Of Kings,2006-05-23,album,0.801,0.842,1,-3.266,0,0.244,0.0213,7.48e-05,0.0949,0.8,170.01,4,Don Omar
0Z2OhR9OoUdZ9rhEy9ECkq,Hasta Abajo,68,232226,False,Meet The Orphans,2010-01-01,album,0.696,0.921,0,-3.867,0,0.0752,0.415,0.0514,0.0444,0.705,179.873,4,Don Omar
3FwSgJI8kdxuBJXHGRLhOi,Hooka,48,237960,False,Meet The Orphans,2010-01-01,album,0.73,0.86,1,-5.09,1,0.162,0.0468,0.0,0.804,0.817,170.015,4,"Don Omar, Plan B"
4BxzNZpcm1j3JczZzGNe2k,Bandoleros,68,305280,False,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006-06-20,compilation,0.662,0.896,5,-5.311,0,0.251,0.318,0.0,0.186,0.79,90.622,4,"Don Omar, Tego Calderón"
1w13xgDVnJdRzdpAHH97tb,Pobre Diabla,24,255680,False,Reggaeton Bien Caliente,2020-11-27,compilation,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,Don Omar
3YT1coaqAGWLRBIBJOu8AN,En Su Nota,67,219333,False,King Of Kings,2006-01-01,album,0.656,0.843,6,-5.927,0,0.272,0.00501,2.37e-05,0.156,0.883,192.018,4,"Don Omar, Mackie Ranks"
2APcKHpf6UCH6B0vLhXm5L,Pegao,0,234546,False,Alócate Con Reggaeton,2021-04-23,compilation,0.792,0.804,3,-4.752,1,0.259,0.537,0.0,0.342,0.807,96.041,4,Wisin & Yandel
3gvGnkmg8zVZdBAx4B7Cvq,Ayer La Vi,56,252386,False,King Of Kings (Armageddon Edition),2006-01-01,album,0.801,0.716,7,-8.398,0,0.0538,0.282,1.07e-05,0.163,0.777,94.004,4,Don Omar
3E2jVBZU7fjRNB0m3PrrhF,Nadie Como Tu,68,222866,False,Wisin Y Yandel Presentan: Los Vaqueros,2006-01-01,compilation,0.81,0.723,4,-5.2,0,0.194,0.409,0.0,0.137,0.738,92.993,4,"Wisin & Yandel, Don Omar"
6G4U9avyBNEfP0fAIduev3,Ella Y Yo - Featuring Don Omar,77,267786,False,God's Project,2005-04-26,album,0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.717,175.924,4,"Aventura, Don Omar"
0UMfoIzJRo4tNZbBpxkDwx,"No Se De Ella ""My Space""",50,222600,False,King Of Kings,2006-01-01,single,0.815,0.676,9,-9.174,0,0.0934,0.233,0.0237,0.242,0.77,88.008,4,Don Omar
1EhM7nYYRpH2kzPdlnEpHa,No Me Dejes Solo,0,170240,False,Barrio Fino (Bonus Track Version),2004-07-13,album,0.79,0.837,4,-5.797,1,0.0609,0.0755,5.39e-05,0.0729,0.798,95.968,4,"Daddy Yankee, Wisin & Yandel"
2fdP6XXhRVb0zMXFnfxyK8,Solos - Remix,0,224266,False,Fiesta Hits,2020-04-17,compilation,0.738,0.702,2,-5.405,0,0.0865,0.611,0.0,0.251,0.961,167.978,4,"Tony Dize, Plan B, Don Omar"
50JYk1mnIkosI80PKyqZmV,Rescate (feat. Daddy Yankee),52,252106,False,Perreología,2011-03-21,album,0.659,0.88,2,-4.254,1,0.0595,0.0383,0.176,0.102,0.652,179.985,4,"Alexis y Fido, Daddy Yankee"
3Kemg5QPEhEjOiWUFrTkXX,Donde Estan Las Gatas (feat. Nicky Jam),0,170005,False,Alex Gargolas Greatest Hits,2013-07-09,compilation,0.836,0.961,7,-2.679,0,0.0635,0.194,0.0,0.074,0.76,109.957,4,"Daddy Yankee, Nicky Jam"
2Eg6dOam7cAe5turf2bnCg,En La Cama (feat. Daddy Yankee),71,157023,True,Exitos,2016-02-24,album,0.855,0.912,10,-4.832,0,0.145,0.183,0.0,0.122,0.885,104.072,4,"Nicky Jam, Daddy Yankee"
189GJvI3QBlbb98XCmIbn2,Noche De Entierro (Nuestro Amor),0,263280,False,Los Benjamins - La Continuacion,2007-01-01,album,0.885,0.76,4,-6.509,0,0.173,0.127,0.000649,0.0953,0.415,96.987,4,"Daddy Yankee, Wisin & Yandel, Héctor ""El Father"", Zion, Tonny Tun Tun, Luny Tunes, Tainy Tunes"
1KwC5opXLCsVlnJi2MKvRK,Donde Estan las Gatas,0,170004,False,Gargolas III,2001,album,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.934,4,"Alex Gargolas, Nicky Jam, Daddy Yankee"
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),75,232019,False,Motivando a la Yal,2004-05-04,album,0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,4,Zion & Lennox
56hK473uZQtJ1tNCm3faR5,Rompe,2,188760,False,20 Number 1's Now,2007-11-20,compilation,0.778,0.857,11,-5.524,0,0.0732,0.0809,0.0,0.0657,0.479,88.018,4,Daddy Yankee
6ksWMnPcHNyNoNf3y1BQCO,Noche De Entierro,73,263293,False,Mas Flow - Los Benjamins,2006-09-25,album,0.868,0.764,4,-6.574,0,0.167,0.119,0.00143,0.0918,0.397,96.994,4,"Daddy Yankee, Wisin & Yandel, Zion, Hector, Tonny Tun Tun"
0smQWysb4n7WOVGv5YMLnF,En La Cama,0,157049,True,Haciendo Escante,2001-12-04,album,0.856,0.894,10,-4.994,0,0.116,0.157,0.0,0.112,0.916,104.042,4,"Nicky Jam, Daddy Yankee"
4oMl7exEzfvAzp3ahSWhzD,Bumper,34,212533,True,Voltio,2014-10-07,album,0.843,0.888,11,-5.451,1,0.247,0.166,0.0,0.264,0.65,95.993,4,Voltio
4es1kWZWjV5IEEEMXbrtJN,Gatas en la Disco,32,147305,True,Exitos,2016-02-24,album,0.856,0.884,6,-6.92,1,0.252,0.0382,0.0,0.0839,0.778,100.078,4,Nicky Jam
1OhHb9ikkYbaELfm0eMlD3,Vamos a Perrear,0,147462,True,Haciendo Escante,2001-12-04,album,0.862,0.901,6,-5.219,1,0.215,0.165,0.0,0.0716,0.812,100.063,4,Nicky Jam
2gclEK7L5PV7OX2ggxEVPt,Doncella (Remix) (Remix Mix),41,190014,False,Motivando a la Yal,2004-05-04,album,0.652,0.859,8,-5.945,1,0.0444,0.0149,0.0239,0.12,0.615,96.015,4,Zion & Lennox
0s9JIzUXQjuJH3GtP0eWyR,Bandida (Remix),28,207005,False,Motivando A La Yal (Special Edition),2005-06-07,album,0.723,0.887,10,-4.628,0,0.0603,0.115,0.0284,0.198,0.746,94.977,4,Zion & Lennox
2r7mfzeXCzyrysTya4Onwk,Yo Voy (feat. Daddy Yankee),49,231015,False,Motivando A La Yal (Special Edition),2005-06-07,album,0.786,0.729,7,-4.973,0,0.187,0.0579,0.0,0.101,0.61,95.027,4,"Zion & Lennox, Daddy Yankee"
3BYUW3fviY5RZyNzZhnLO1,Doncella,47,190008,False,Motivando A La Yal (Special Edition),2005-06-07,album,0.645,0.875,6,-5.609,1,0.0341,0.0421,0.0024,0.0879,0.771,96.01,4,Zion & Lennox
71zEHJItLTpBOyWE4rY4QE,Me Pones en Tension,0,234840,False,"The Noise ""La Biografía""",2019-10-04,compilation,0.879,0.757,11,-7.089,0,0.0617,0.0319,0.0,0.0513,0.852,93.99,4,Zion & Lennox
6lRjxqSxmiGnFYShwjoDwH,No Le Temas A Él,0,212767,False,Los Bacatranes,2018-03-30,album,0.661,0.791,9,-5.936,0,0.0428,0.0959,8.16e-05,0.616,0.357,172.016,4,Trebol Clan
3UnbRNCJlDzSKz5Yq0dIOs,Gata Fiera (feat. Joan),1,208106,False,Los Bacatranes,2004-06-29,album,0.739,0.797,6,-9.92,1,0.0458,0.266,0.341,0.15,0.836,94.994,4,"Trebol Clan, Joan"
43yyvWNjl3yWpghcrxZYkr,Agárrala - Remix,1,152106,False,Los Bacatranes,2004-06-29,album,0.731,0.741,9,-7.978,0,0.0418,0.0812,0.0245,0.0993,0.862,96.031,4,Trebol Clan
1JV7GONwi6qMLb9J7kcSTV,Dembow,56,178040,False,Mi Vida…My Life,2003,album,0.735,0.809,0,-4.238,0,0.119,0.29,0.0,0.124,0.875,93.126,4,Wisin & Yandel
7I5chK0YFqy68Qr0LEp3jg,Llamé Pa' Verte (Bailando Sexy),37,194733,False,Pa'l Mundo,2005-11-08,album,0.842,0.823,7,-5.136,0,0.0791,0.072,1.23e-06,0.0865,0.634,95.017,4,Wisin & Yandel
5JPFABwQWtuahnhErD449J,Mayor Que Yo,41,227106,False,Pa'l Mundo,2005-11-08,album,0.762,0.856,2,-7.058,0,0.0791,0.00192,3.26e-06,0.133,0.566,90.016,4,Wisin & Yandel
0mHrQV5Tu8cjioNpNGG7N1,Rakata,63,172680,False,Pa'l Mundo,2005-11-08,album,0.872,0.786,1,-5.473,1,0.142,0.0348,0.0,0.0776,0.722,95.986,4,Wisin & Yandel
2rQRF3DdsFOxEctv6SzazZ,Mírala Bien,40,156560,False,Pa'l Mundo,2005-11-08,album,0.817,0.849,1,-4.399,0,0.13,0.256,0.0,0.0696,0.711,96.014,4,Wisin & Yandel
6eDBFpEuJgWZBQOn76gZPV,Síguelo,51,213760,False,Los Extraterrestres - Otra Dimension,2007,album,0.626,0.925,3,-4.442,0,0.293,0.475,0.0,0.27,0.612,130.024,4,Wisin & Yandel
15wPtgg6jsyMLhIkjcSpl4,Ahora Es,69,206946,False,"Wisin Vs Yandel ""Los Extraterrestres""",2007-01-01,album,0.821,0.776,11,-5.524,0,0.109,0.104,0.0,0.443,0.705,96.006,4,Wisin & Yandel
3BLIX3BSDnoozIeWqsnEqh,Aprovechalo,57,169320,False,"Wisin Vs Yandel ""Los Extraterrestres""",2007-01-01,album,0.794,0.65,11,-5.352,0,0.0536,0.182,9.25e-05,0.252,0.556,97.0,4,Wisin & Yandel
1Kgyx7NLtzsa3gWV1efGHu,Sexy Movimiento,73,209680,False,"Wisin Vs Yandel ""Los Extraterrestres""",2007-01-01,album,0.816,0.757,10,-6.16,0,0.0395,0.382,3.28e-06,0.147,0.726,104.992,4,Wisin & Yandel
6NoFVCCFpjWsHVYvinUeZG,Porque Me Tratas Así?,64,243560,False,"Wisin Vs Yandel ""Los Extraterrestres""",2007-01-01,album,0.787,0.559,0,-7.274,1,0.0461,0.15,0.0,0.0936,0.519,94.019,4,Wisin & Yandel
17dcxETEhVEBLnttCzjzHi,Mujeres In The Club,34,243013,False,La Revolución - Evolution (International Version),2009-01-01,album,0.672,0.784,11,-5.268,0,0.239,0.0154,1.5e-06,0.314,0.403,85.001,4,"Wisin & Yandel, 50 Cent"
5nR0AuLqlOHoHZ7fehUYuF,Abusadora,57,180386,False,La Revolución - Evolution (International Version),2009-01-01,album,0.775,0.786,1,-4.59,0,0.0503,0.0419,0.000411,0.0875,0.19,114.993,4,Wisin & Yandel
0cpzO8YjhyR8JfLzfm5cOr,Besos Mojados,65,264680,False,La Revolución - Evolution (International Version),2009-01-01,album,0.646,0.811,2,-6.482,1,0.141,0.0958,2.53e-05,0.266,0.36,95.985,4,Wisin & Yandel
1dNTcbUtbU3wRxKBCno6bd,Te Siento,58,259066,False,La Revolución - Evolution (International Version),2009-01-01,album,0.711,0.86,8,-3.507,1,0.0412,0.015,0.0,0.383,0.402,109.946,4,Wisin & Yandel
1DdrejuwM8C3ExsXaPAgF8,Noche de Travesura,2,207786,False,Goldstar Music La Familia Reggaeton Hits,2019-10-25,album,0.826,0.532,9,-11.731,1,0.238,0.292,0.0,0.075,0.45,92.003,4,"Héctor ""El Father"""
614NVFo5csQqRnryl4jXs2,El Telefono,70,235626,False,The Bad Boy,2006-01-01,album,0.808,0.682,2,-7.128,1,0.0963,0.171,1.42e-06,0.464,0.491,89.987,4,"Héctor ""El Father"", Wisin & Yandel"
6pfXD2duiT8TTIn6dFWodv,Bailando Sola,0,214138,False,Goldstar Music La Familia Reggaeton Hits,2019-10-25,album,0.843,0.687,0,-10.267,0,0.0828,0.131,3.56e-06,0.0816,0.424,95.995,4,"Héctor ""El Father"", Kartiel"
5v0jVSPTspMrhweCCEfh5b,Siente El Boom (feat. Randy),1,188824,False,Siente El Boom (feat. Randy),2011-07-12,single,0.805,0.738,4,-5.905,0,0.0644,0.0965,0.0,0.123,0.524,95.012,4,"Tito ""El Bambino"", Randy"
2oeyvFG0mFFDHUxhPVObNk,Flow Natural,67,173866,False,Top Of The Line,2006-01-01,album,0.831,0.789,0,-5.498,1,0.0661,0.121,0.0,0.328,0.827,101.035,4,"Tito ""El Bambino"", Beenie Man, Deevani"
6YLJCOynR32U4YXtsvzTdC,Mi Cama Huele a Ti,0,225573,False,El Patrón,2009-03-03,album,0.738,0.85,7,-5.818,0,0.0403,0.0775,0.0,0.162,0.678,94.999,4,"Tito ""El Bambino"", Zion & Lennox"
0BlgEwW4l938kmdjknfxyW,Tu Cintura,41,187617,False,Top Of The Line,2006-01-01,album,0.802,0.835,11,-7.15,1,0.117,0.0842,0.0,0.162,0.877,94.007,4,"Tito ""El Bambino"", Don Omar"
4qbi9JDziBh3cxi9SFUbeu,"Baila Morena (with Luny Tunes, Noriega) - Remix",66,187080,False,Baila Morena (Reggaeton Mix),2005-07-10,single,0.786,0.819,0,-5.062,1,0.108,0.207,0.0,0.0969,0.775,94.002,4,"Hector & Tito, Luny Tunes, Noriega"
7q3LolFezXFZttcirStxsD,Felina,63,217066,False,Season Finale,2005-01-01,album,0.755,0.709,8,-14.534,0,0.0846,0.0322,0.0077,0.0652,0.78,92.986,4,Hector & Tito
49BRJ7mvUjmT7zYYq64Z2d,Guatauba,0,162400,True,Guatauba XXX,2020-03-14,compilation,0.805,0.745,4,-5.963,0,0.224,0.00849,0.000942,0.0378,0.638,183.985,4,Plan B
0P5Je1gdw7UDU6uoHjAC2K,Conmigo Quieres Bailar,0,156333,False,Guatauba XXX,2020-03-14,compilation,0.85,0.84,6,-6.22,0,0.0848,0.0144,0.000887,0.0547,0.907,100.01,4,Angel Y Khriz
20aiHrPZt1G2Ekyfz5IE5A,Sigue Bailando,0,194013,False,Guatauba XXX,2020-03-14,compilation,0.879,0.696,2,-7.947,1,0.0716,0.0297,1.11e-05,0.347,0.634,96.041,4,Hector & Tito
5j05RlC6ksjNazZQgfDMgp,Darte Lo Tuyo,0,191626,False,Guatauba XXX,2020-03-14,compilation,0.654,0.797,11,-6.269,1,0.0889,0.0252,9.53e-06,0.108,0.857,99.041,4,Nicky Jam
5XSN11aDO3tykCyw6obx8d,Suena el Bajo,0,167080,False,Guatauba XXX,2020-03-14,compilation,0.838,0.865,6,-6.867,0,0.0623,0.00172,5.57e-06,0.291,0.801,96.982,4,"Don Omar, Daddy Yankee"
5nZYc9ZDMhlXv6iWahZTU8,Ven Bailalo - Reggaeton Mix,1,252773,False,Ven Bailalo (Reggaeton Mix),2005-07-22,single,0.675,0.919,11,-6.075,0,0.0366,0.0606,0.00653,0.103,0.726,97.017,4,Angel Y Khriz
2Jz1X6ZB0gkkCVgmeVGVGp,Na De Na,72,202866,True,Showtime,2008,album,0.878,0.894,6,-5.834,1,0.123,0.184,0.0,0.105,0.682,119.927,4,"Angel Y Khriz, Gocho ""El Lápiz De Platino"", John Eric"
4Kml5ZlHa8A4Pa6TwKOLas,Ella Se Contradice,50,262873,False,Ella Se Contradice,2017-09-25,single,0.777,0.759,4,-8.209,0,0.309,0.316,0.0,0.66,0.884,76.485,4,"Baby Rasta & Gringo, Plan B"
7kDzGrx8ID83pzkCEOWiJH,Yo Quiero Contigo,24,167836,True,Sentenciados,2019-09-06,album,0.836,0.78,2,-9.888,1,0.105,0.0649,0.571,0.235,0.522,92.013,4,Baby Rasta & Gringo
3WoInfouCx0DmDeDbzxKbu,El Carnaval,55,224391,True,Sentenciados,2019-09-06,album,0.803,0.592,11,-9.845,0,0.0633,0.0041,0.00104,0.174,0.713,95.012,4,Baby Rasta & Gringo
7Fmf6fTY42XwGIgQQR69CU,Frikitona,57,183133,False,Chosen Few El Documental II,2011-09-12,compilation,0.944,0.874,2,-3.814,0,0.175,0.316,0.0,0.374,0.838,120.057,3,Plan B
3TUzgsMshXsC2KbEg288Ym,Potrona,46,194746,False,Casa De Leones,2007-06-19,album,0.822,0.862,11,-6.31,0,0.0734,0.093,0.000813,0.0831,0.729,94.993,4,Casa De Leones
48Hi7887N9pzR1vPIeeo4U,Trambo,40,269760,False,Casa De Leones,2007-06-19,album,0.827,0.78,6,-5.478,0,0.0678,0.0682,0.0,0.209,0.788,94.005,4,Casa De Leones
0DfouRnLomAdVvERdKuOkF,Dale Con Presion,30,217546,False,Casa De Leones,2007-06-19,album,0.878,0.84,9,-5.733,1,0.161,0.205,0.0,0.309,0.719,94.976,4,Casa De Leones
7d05Cx72W1WsWUw7MAD7ia,Shorty,62,246080,False,Casa De Leones,2007-06-19,album,0.796,0.866,10,-6.087,0,0.0595,0.096,0.00025,0.0561,0.877,94.991,4,Casa De Leones
72tAU6b10AgYfEFKrykp8J,No Te Veo - Remix,56,288400,False,Casa De Leones,2007-06-19,album,0.841,0.878,8,-4.772,0,0.0782,0.0484,3.18e-06,0.335,0.966,115.973,4,Casa De Leones
1iB2QNCB8idFXULtjrngtV,Soy una Gargola,0,184737,False,Gargolas 5: The Next Generation,2006,album,0.741,0.835,4,-6.108,0,0.0629,0.0843,0.000133,0.11,0.667,93.988,4,"Alex Gargolas, Randy"
5r5dM99kVp3KHtLXqQt9Ly,Mi cama huele a ti,0,222360,False,Infinite summer,2012-09-24,compilation,0.737,0.81,7,-7.071,0,0.0407,0.0789,0.0,0.065,0.705,95.011,4,"Tito ""El Bambino"", Zion & Lennox"
4eNNmNRV2An3XIAtSIfUwa,Si Te Preguntan,28,149520,False,"Mas Flow, Vol. 1",2003-08-26,album,0.818,0.768,11,-8.585,0,0.114,0.0309,0.0079,0.0715,0.528,96.038,4,"Luny Tunes, Noriega, Nicky Jam"
2kGy6WiadvzqpcfIMvU8zs,Soy igual que tu,0,225373,False,Infinite summer,2012-09-24,compilation,0.869,0.523,2,-9.761,1,0.163,0.185,0.0,0.101,0.519,94.003,4,"Alexis y Fido, Toby Love"
0zPUv1smC3ZkEujaeJGkV7,"Cuándo, Cuándo Es?",0,237160,False,Reggaeton de los 00's,2019-05-31,compilation,0.826,0.745,11,-3.615,1,0.0415,0.0187,0.024,0.163,0.606,121.002,4,J-King y Maximan
6DxS2ZRl8G3EagHkovYXA2,Zun Da Da,68,304091,False,The Perfect Melody,2007-06-05,album,0.782,0.767,9,-7.981,0,0.0871,0.266,3.64e-05,0.0947,0.622,88.005,4,Zion
0qtmSv1LAqAD63ApakCUuz,Fantasma,60,235311,False,The Perfect Melody,2007-06-05,album,0.633,0.689,8,-7.105,0,0.126,0.0556,0.0,0.533,0.784,183.999,4,Zion
6HoYqaTWEpeSyuMMgREvyg,Tu Te Imaginas,63,154240,False,Masacre Musical,2008-10-14,album,0.801,0.58,6,-7.132,0,0.231,0.307,0.0,0.0814,0.642,95.014,4,De La Ghetto
5clFSlfkCRlhnH1cAQjSBi,Sensacion Del Bloque,73,182186,True,Reggaeton Rulers: Los Que Ponen,2006-01-01,compilation,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.404,92.006,4,"De La Ghetto, Randy"
4SarxFaP7ObsGVqqztIjTO,Let's Go To My Crib,53,219133,True,Reggaeton Rulers: Los Que Ponen,2006-01-01,compilation,0.753,0.65,10,-9.548,0,0.0471,0.0116,3.09e-06,0.109,0.639,93.999,4,"Jowell & Randy, Voltio"
2BrfJdTXohQRtWBKsBTIp0,Por Amar A Ciegas,66,234026,False,El Fenomeno,2008-12-08,album,0.564,0.684,7,-4.719,0,0.0348,0.0461,0.000718,0.335,0.404,119.99,4,Arcángel
3IaMJw9SJ1VxI1pjUQUtWB,Bailando Provocas,47,142867,False,"Mas Flow, Vol. 1",2003-08-26,album,0.839,0.593,6,-9.714,0,0.0438,0.169,1.32e-06,0.0648,0.721,95.008,4,"Luny Tunes, Noriega, Trebol Clan"
1pLCpA1RN8avJxSD3ZCwhj,Pa' Que La Pases Bien,76,214120,False,El Fenomeno,2008-12-08,album,0.897,0.755,9,-5.684,0,0.144,0.00758,0.000451,0.264,0.567,110.008,4,Arcángel
71w26UK674tLfGtJFfDSjE,Ganas De Ti,64,174200,False,El Fenomeno,2008-12-08,album,0.871,0.589,6,-5.818,0,0.0499,0.0581,0.000354,0.381,0.445,112.002,4,Arcángel
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,78,151666,True,El Abayarde,2003-07-01,album,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,4,Tego Calderón
5RCcvZz5i0rckjbCTSPL1s,Aparentemente,0,303542,False,La Reunion,2015-07-14,album,0.86,0.699,3,-6.415,0,0.0974,0.0827,0.00197,0.26,0.871,93.992,4,"Yaga & Mackie, Arcángel, De La Ghetto"
49vwUeeauJgEQxDViXA01C,Al Natural (feat. Yandel),65,204382,True,El Enemy de Los Guasíbiri,2004,album,0.923,0.784,10,-4.663,0,0.0789,0.241,0.0,0.071,0.707,95.0,4,"Tego Calderón, Yandel"
46DW3fyWuL4VZfEwnyWjXg,Chulin Culin Chunfly (feat. Residente Calle 13),0,275360,True,Voltio,2014-10-07,album,0.793,0.823,7,-6.39,1,0.0681,0.169,0.00104,0.0986,0.616,91.997,4,"Voltio, Calle 13"
0tDSgSmZsbxCkdkfUPjg59,5 Letras,68,195573,False,Sobrenatural,2007-09-28,album,0.82,0.788,6,-5.478,0,0.191,0.272,1.65e-06,0.0404,0.648,93.961,4,Alexis y Fido
4HNlRF6Nux7jU68kTpX7CP,Quiero Bailar,0,183053,False,e5,2006-01-01,single,0.815,0.826,5,-5.217,1,0.155,0.283,0.0,0.256,0.737,95.031,4,Ivy Queen
3tI4duDhHmmz1Sp7RX0Jbq,Mala Conducta (feat. Franco El Gorila),64,257880,False,Perreología,2011-03-21,album,0.711,0.841,6,-4.775,0,0.0917,0.231,9.85e-05,0.191,0.964,176.027,4,"Alexis y Fido, Franco ""El Gorilla"""
2jC7DWMDXMhv3wv3XajO0J,Ven Pegate,0,235293,True,Sangre Nueva,2019-09-12,compilation,0.847,0.727,2,-8.168,1,0.108,0.173,9.55e-05,0.112,0.7,94.997,4,"Arcángel, De La Ghetto, Zion"
5ui4NzxjntyFHYsB88PIT4,Vamos Pa' La Disco,44,168018,False,Guillaera,2005-06-24,album,0.823,0.759,5,-8.49,1,0.045,0.0576,0.00114,0.113,0.801,93.008,4,Las Guanabanas
3KK9uOadwPaeanTvBsP4Hr,Sacala,0,290626,True,Sacala,2005,single,0.616,0.655,1,-8.331,0,0.312,0.218,4.08e-05,0.122,0.45,95.014,4,"Héctor ""El Father"", Don Omar, Wisin & Yandel, Daddy Yankee, Tego, Voltio, Zion"
5RqdUkvsV4BOXpFd5zbXFt,Métele Sazón,63,242573,False,"Mas Flow, Vol. 1",2003-08-26,album,0.847,0.663,2,-8.0,0,0.0533,0.526,0.00148,0.0736,0.914,95.041,4,"Luny Tunes, Noriega, Tego Calderón"
0vpEg6cBXfG0PZXRSKZ4bE,Gata Gangster,0,219106,False,Los Homerun-es,2003-09-23,album,0.88,0.829,10,-8.083,0,0.131,0.00428,0.000574,0.0933,0.636,97.033,4,"Daddy Yankee, Don Omar"
45IOnEpVUdxWUZFqpZ7Xvz,Dominicana,61,252693,True,El Abayarde,2003-07-01,album,0.845,0.906,7,-3.804,1,0.0687,0.188,0.0512,0.0199,0.813,94.987,4,Tego Calderón
3syMVJoaLhRKAw9r9ZB9qD,Pam Pam,3,233266,False,20 Number 1's Now,2007-11-20,compilation,0.868,0.673,10,-6.882,1,0.099,0.138,0.0,0.184,0.751,95.024,4,Wisin & Yandel
